"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
2094,28.6737793839,-30.0083880841,1658.109,993.19,2048441.9,993.25,2048519,0.6,1.1%,1626
2095,28.6827187886,-30.0129540241,1656.64,999.99,2049441.9,999.99,2049519,0.1,0.1%,1627
2096,28.6833320269,-30.0046061107,1654.203,927.28,2050369.2,927.28,2050446.3,0.2,0.3%,1627
2097,28.6853591133,-29.9958299237,1679.863,992.33,2051361.5,992.66,2051438.9,1.5,2.6%,1629
2098,28.6912130490,-29.9885190696,1646.485,987.86,2052349.3,988.42,2052427.3,1.9,3.4%,1630
2099,28.6997330925,-29.9834841722,1689.261,993.73,2053343.1,994.65,2053422,2.5,4.3%,1632
2100,28.7072685342,-29.9772920792,1700.997,999.99,2054343.1,1000.1,2054422.1,0.7,1.2%,1632
2101,28.7125771163,-29.9698534344,1707.611,970.79,2055313.9,970.82,2055392.9,0.4,0.7%,1633
2102,28.7097137224,-29.9620882657,1684.246,904.06,2056217.9,904.36,2056297.2,1.5,2.6%,1635
2103,28.7005044263,-29.9594591553,1671.232,935.48,2057153.4,935.57,2057232.8,0.8,1.4%,1636
2104,28.6903497749,-29.9585007768,1678.239,985.93,2058139.3,985.95,2058218.8,0.4,0.7%,1637
2105,28.6812021662,-29.9542666316,1674.615,1000,2059139.3,1000,2059218.8,0.2,0.4%,1637
2106,28.6737968925,-29.9481050743,1672.214,988.7,2060128,988.71,2060207.5,0.1,0.2%,1638
2107,28.6702038607,-29.9397133976,1664.531,992.8,2061120.8,992.83,2061200.3,0.4,0.8%,1639
2108,28.6679185738,-29.9309356530,1685.381,997.73,2062118.5,997.95,2062198.2,1.2,2.1%,1640
2109,28.6661128133,-29.9220527462,1664.815,1000,2063118.5,1000.2,2063198.4,1.2,2.1%,1640
2110,28.6643070528,-29.9131698394,1656.548,1000,2064118.5,1000,2064198.5,0.5,0.8%,1640
2111,28.6625012922,-29.9042869327,1680.561,1000,2065118.5,1000.3,2065198.8,1.4,2.4%,1640
2112,28.6646893937,-29.8958058511,1669.056,963.59,2066082.1,963.66,2066162.4,0.7,1.2%,1641
2113,28.6693749358,-29.8878065611,1677.958,995.55,2067077.7,995.59,2067158,0.5,0.9%,1642
2114,28.6785062712,-29.8859736384,1688.273,905.15,2067982.8,905.2,2068063.2,0.7,1.1%,1645
2115,28.6834909026,-29.8938803663,1681.121,1000,2068982.8,1000,2069063.3,0.4,0.7%,1645
2116,28.6894068896,-29.9008607795,1685.43,961.89,2069944.7,961.9,2070025.2,0.3,0.4%,1646
2117,28.6967316568,-29.8972866981,1686.8,810.84,2070755.6,810.84,2070836,0.1,0.2%,1648
2118,28.6983908166,-29.8883821497,1687.67,1000,2071755.6,1000,2071836,0.0,0.1%,1648
2119,28.7011339357,-29.8799202273,1703.612,974.72,2072730.3,974.85,2072810.8,0.9,1.6%,1649
2120,28.7079231373,-29.8731104897,1670.708,999.99,2073730.3,1000.5,2073811.4,1.9,3.3%,1649
2121,28.7156869721,-29.8699443438,1683.376,828.12,2074558.4,828.21,2074639.6,0.9,1.5%,1650
2122,28.7252314723,-29.8734350790,1693.354,1000,2075558.4,1000,2075639.6,0.6,1.0%,1650
2123,28.7355697008,-29.8734229370,1712.909,998.76,2076557.2,998.95,2076638.6,1.1,2.0%,1651
2124,28.7431105561,-29.8673599809,1703.621,991.19,2077548.3,991.23,2077629.8,0.5,0.9%,1652
2125,28.7521207139,-29.8631648988,1709.509,986.95,2078535.3,986.97,2078616.8,0.3,0.6%,1653
2126,28.7616670124,-29.8596796525,1703.838,1000,2079535.3,1000,2079616.8,0.3,0.6%,1653
2127,28.7687961166,-29.8534997751,1691.259,971.49,2080506.8,971.57,2080588.4,0.7,1.3%,1654
2128,28.7769528813,-29.8482776772,1702.433,977.92,2081484.7,977.99,2081566.4,0.7,1.1%,1656
2129,28.7872438814,-29.8473292820,1707.804,999.99,2082484.7,1000,2082566.4,0.3,0.5%,1656
2130,28.7975348815,-29.8463808867,1710.95,1000,2083484.7,1000,2083566.4,0.2,0.3%,1656
2131,28.8063821240,-29.8426348320,1696.92,950.47,2084435.2,950.58,2084517,0.8,1.5%,1657
2132,28.8014445743,-29.8359376857,1697.062,882.51,2085317.7,882.51,2085399.5,0.0,0.0%,1659
2133,28.7929747274,-29.8307559961,1712.279,1000,2086317.7,1000.1,2086399.6,0.9,1.5%,1659
2134,28.7866978416,-29.8239742166,1706.236,966.02,2087283.7,966.04,2087365.6,0.4,0.6%,1661
2135,28.7895458135,-29.8156451441,1708.737,963.44,2088247.1,963.44,2088329.1,0.1,0.3%,1663
2136,28.7961060913,-29.8087553867,1702.627,992.69,2089239.8,992.71,2089321.8,0.4,0.6%,1664
2137,28.8007347678,-29.8007608951,1700.555,992.75,2090232.6,992.75,2090314.5,0.1,0.2%,1665
2138,28.7980107285,-29.7927845546,1702.23,922.56,2091155.2,922.56,2091237.1,0.1,0.2%,1666
2139,28.7884034016,-29.7907179440,1716.89,956.74,2092111.9,956.85,2092193.9,0.9,1.5%,1668
2140,28.7780622562,-29.7905701966,1721.46,1000,2093111.9,1000,2093194,0.3,0.5%,1668
2141,28.7696688211,-29.7858238566,1722.631,967.19,2094079.1,967.19,2094161.1,0.1,0.1%,1671
2142,28.7693405499,-29.7768071021,1727.528,1000,2095079.1,1000,2095161.1,0.3,0.5%,1671
2143,28.7745211955,-29.7691092170,1741.014,989.5,2096068.6,989.6,2096150.7,0.8,1.4%,1672
2144,28.7779486824,-29.7607416362,1730.512,984.99,2097053.6,985.04,2097135.8,0.6,1.1%,1673
2145,28.7781855754,-29.7517919928,1714.136,992.32,2098045.9,992.45,2098128.2,0.9,1.7%,1675
2146,28.7722589848,-29.7456267311,1722.193,892.01,2098937.9,892.05,2099020.3,0.5,0.9%,1676
2147,28.7630244741,-29.7415715612,1721.025,1000,2099937.9,1000,2100020.3,0.1,0.1%,1676
2148,28.7545864905,-29.7363736110,1726.976,999.14,2100937,999.16,2101019.5,0.3,0.6%,1677
2149,28.7468684014,-29.7304171016,1729.658,996.73,2101933.8,996.73,2102016.2,0.2,0.3%,1678
2150,28.7395991383,-29.7240037172,1732.49,1000,2102933.8,1000,2103016.2,0.2,0.3%,1678
2151,28.7371146954,-29.7156340241,1733.313,958.4,2103892.2,958.4,2103974.6,0.0,0.1%,1680
2152,28.7401750622,-29.7070172678,1722.655,1000,2104892.2,1000.1,2104974.7,0.6,1.1%,1680
2153,28.7409780484,-29.6980800119,1731.438,993.71,2105885.9,993.75,2105968.4,0.5,0.9%,1682
2154,28.7431564470,-29.6893120161,1734.477,994.51,2106880.4,994.52,2106962.9,0.2,0.3%,1683
2155,28.7468980213,-29.6809029498,1736.743,1000,2107880.4,1000,2107962.9,0.1,0.2%,1683
2156,28.7498407001,-29.6722806498,1738.817,997.3,2108877.7,997.3,2108960.2,0.1,0.2%,1684
2157,28.7555622570,-29.6676916319,1731.333,752.01,2109629.7,752.05,2109712.3,0.6,1.0%,1685
2158,28.7609007738,-29.6748397276,1738.312,945.98,2110575.7,946,2110658.3,0.4,0.7%,1686
2159,28.7690241014,-29.6802709746,1741.557,990.32,2111566,990.33,2111648.6,0.2,0.3%,1688
2160,28.7783542016,-29.6841456238,1747.077,1000,2112566,1000,2112648.6,0.3,0.6%,1688
2161,28.7877467179,-29.6878465069,1748.334,997.36,2113563.4,997.36,2113646,0.1,0.1%,1689
2162,28.7954597128,-29.6855698436,1743.254,788.03,2114351.4,788.04,2114434,0.4,0.6%,1691
2163,28.7890221581,-29.6785141708,1743.894,999.97,2115351.4,999.97,2115434,0.0,0.1%,1692
2164,28.7825845075,-29.6714585113,1744.485,1000,2116351.4,1000,2116434,0.0,0.1%,1692
2165,28.7754674429,-29.6652586786,1752.733,973.12,2117324.5,973.16,2117407.2,0.5,0.8%,1693
2166,28.7656451566,-29.6624664894,1750.74,1000,2118324.5,1000,2118407.2,0.1,0.2%,1693
2167,28.7568808440,-29.6581011016,1766.067,976.78,2119301.3,976.9,2119384.1,0.9,1.6%,1694
2168,28.7512585775,-29.6508380476,1744.827,971.84,2120273.1,972.07,2120356.1,1.3,2.2%,1695
2169,28.7547172256,-29.6428142744,1746.113,950.37,2121223.5,950.37,2121306.5,0.1,0.1%,1697
2170,28.7627664170,-29.6371726197,1760.512,999.29,2122222.8,999.39,2122305.9,0.8,1.4%,1698
2171,28.7716355613,-29.6408425657,1759.552,950.3,2123173.1,950.3,2123256.2,0.1,0.1%,1699
2172,28.7817110506,-29.6410597217,1754.879,975.92,2124149,975.94,2124232.1,0.3,0.5%,1701
2173,28.7919551280,-29.6399178239,1752.275,1000,2125149,1000,2125232.1,0.1,0.3%,1701
2174,28.8014717195,-29.6374315367,1785.735,961.86,2126110.9,962.44,2126194.6,2.0,3.5%,1702
2175,28.8089842749,-29.6312418034,1757.011,1000,2127110.9,1000.4,2127195,1.6,2.9%,1703
2176,28.8034315873,-29.6257106219,1808.679,815.52,2127926.4,817.15,2128012.2,3.6,6.3%,1704
2177,28.7941026924,-29.6274540953,1757.749,923.9,2128850.3,925.3,2128937.5,3.2,5.5%,1705
2178,28.7839228737,-29.6283343851,1749.418,990.67,2129841,990.71,2129928.2,0.5,0.8%,1706
2179,28.7737652852,-29.6271982631,1775.345,991.73,2130832.7,992.07,2130920.2,1.5,2.6%,1707
2180,28.7636952568,-29.6252031036,1787.63,1000,2131832.7,1000.1,2131920.3,0.7,1.2%,1707
2181,28.7549138409,-29.6210348919,1766.206,967.87,2132800.6,968.11,2132888.4,1.3,2.2%,1708
2182,28.7524701157,-29.6129277480,1774.481,929.29,2133729.9,929.33,2133817.7,0.5,0.9%,1710
2183,28.7543123171,-29.6040510022,1777.457,1000,2134729.9,1000,2134817.8,0.2,0.3%,1711
2184,28.7547828482,-29.5950901414,1777.313,994.32,2135724.2,994.32,2135812.1,0.0,0.0%,1712
2185,28.7521964166,-29.5864519126,1775.378,989.75,2136713.9,989.75,2136801.8,0.1,0.2%,1713
2186,28.7431765594,-29.5828715759,1810.152,959.79,2137673.7,960.42,2137762.2,2.1,3.6%,1715
2187,28.7382759800,-29.5899629288,1765.012,918.31,2138592,919.42,2138681.7,2.8,4.9%,1717
2188,28.7363182376,-29.5988207408,1769.635,1000,2139592,1000,2139681.7,0.3,0.5%,1717
2189,28.7309260025,-29.6064446131,1769.831,993.47,2140585.5,993.47,2140675.1,0.0,0.0%,1718
2190,28.7218701069,-29.6042303360,1771.643,910.9,2141496.4,910.9,2141586,0.1,0.2%,1721
2191,28.7180452134,-29.5963416755,1773.207,949.69,2142446.1,949.69,2142535.7,0.1,0.2%,1722
2192,28.7183528506,-29.5873772873,1778.426,994.11,2143440.2,994.12,2143529.9,0.3,0.5%,1723
2193,28.7175300143,-29.5789367310,1779.435,938.99,2144379.2,938.99,2144468.8,0.1,0.1%,1724
2194,28.7111564626,-29.5719496041,1790.125,990.56,2145369.7,990.62,2145459.5,0.6,1.1%,1725
2195,28.7121180172,-29.5634218579,1780.648,949.84,2146319.6,949.89,2146409.3,0.6,1.0%,1726
2196,28.7158383751,-29.5550069866,1790.868,1000,2147319.6,1000.1,2147409.4,0.6,1.0%,1726
2197,28.7154265807,-29.5465974319,1793.213,933.01,2148252.6,933.01,2148342.4,0.1,0.3%,1728
2198,28.7208993886,-29.5396223285,1791.192,937.63,2149190.2,937.63,2149280,0.1,0.2%,1729
2199,28.7289710433,-29.5414926727,1800.859,809.37,2149999.6,809.43,2150089.5,0.7,1.2%,1730
2200,28.7370391884,-29.5466711510,1808.473,970.06,2150969.6,970.08,2151059.6,0.4,0.8%,1731
2201,28.7461116857,-29.5440301690,1799.93,926.78,2151896.4,926.82,2151986.4,0.5,0.9%,1733
2202,28.7443519312,-29.5352361313,1809.757,989.58,2152886,989.63,2152976,0.6,1.0%,1734
2203,28.7411096193,-29.5266716613,1806.124,1000,2153886,1000,2153976,0.2,0.4%,1734
2204,28.7446387970,-29.5192551966,1815.038,890.43,2154776.4,890.47,2154866.5,0.6,1.0%,1736
2205,28.7544958566,-29.5203673535,1807.152,963.54,2155740,963.57,2155830.1,0.5,0.8%,1737
2206,28.7621356051,-29.5156038193,1809.92,909.61,2156649.6,909.61,2156739.7,0.2,0.3%,1740
2207,28.7569237757,-29.5091233497,1824.179,878.25,2157527.8,878.37,2157618,0.9,1.6%,1743
2208,28.7478468804,-29.5055746265,1832.792,963.99,2158491.8,964.03,2158582.1,0.5,0.9%,1745
2209,28.7455628311,-29.4967769870,1835.971,1000,2159491.8,1000,2159582.1,0.2,0.3%,1745
2210,28.7504543916,-29.4900487768,1822.843,883.85,2160375.7,883.95,2160466,0.9,1.5%,1747
2211,28.7594857685,-29.4858970379,1838.797,989.38,2161365.1,989.51,2161455.5,0.9,1.6%,1748
2212,28.7693790880,-29.4848075190,1829.449,967.03,2162332.1,967.07,2162422.6,0.6,1.0%,1750
2213,28.7787498328,-29.4836069628,1833.553,918.48,2163250.6,918.49,2163341.1,0.3,0.4%,1751
2214,28.7759042285,-29.4758617447,1840.25,901.78,2164152.3,901.8,2164242.9,0.4,0.7%,1753
2215,28.7820744301,-29.4688074973,1847.519,984.66,2165137,984.69,2165227.6,0.4,0.7%,1754
2216,28.7887825367,-29.4619567226,1850.969,1000,2166137,1000,2166227.6,0.2,0.3%,1754
2217,28.7983400750,-29.4606464303,1851.709,938.42,2167075.4,938.42,2167166,0.0,0.1%,1755
2218,28.7995044856,-29.4528730705,1857.383,869,2167944.4,869.02,2168035,0.4,0.7%,1757
2219,28.7972476038,-29.4440836389,1854.863,998.55,2168943,998.55,2169033.6,0.1,0.3%,1758
2220,28.7881418276,-29.4401835352,1856.75,983.55,2169926.5,983.55,2170017.1,0.1,0.2%,1759
2221,28.7859357100,-29.4328288882,1864.817,842.84,2170769.4,842.88,2170860,0.5,1.0%,1762
2222,28.7953382322,-29.4309184428,1856.694,936.59,2171706,936.63,2171796.7,0.5,0.9%,1763
2223,28.8048728566,-29.4281778517,1858.934,973.77,2172679.7,973.77,2172770.4,0.1,0.2%,1765
2224,28.8118634259,-29.4216288035,1863.035,993.53,2173673.3,993.54,2173764,0.2,0.4%,1766
2225,28.8084505158,-29.4136202264,1864.007,947.47,2174620.7,947.47,2174711.4,0.1,0.1%,1767
2226,28.8034464354,-29.4059066602,1867.657,983.3,2175604,983.3,2175694.7,0.2,0.4%,1768
2227,28.8027951754,-29.3974015075,1882.756,944.85,2176548.9,944.97,2176639.7,0.9,1.6%,1769
2228,28.8122391818,-29.3952859790,1877.59,946.2,2177495.1,946.21,2177585.9,0.3,0.5%,1771
2229,28.8154127390,-29.3879238321,1880.446,872.25,2178367.3,872.25,2178458.2,0.2,0.3%,1773
2230,28.8132990544,-29.3801044784,1870.504,890.67,2179258,890.73,2179348.9,0.6,1.1%,1774
2231,28.8224303016,-29.3826138170,1882.224,929.06,2180187.1,929.14,2180278,0.7,1.3%,1775
2232,28.8318747836,-29.3812655583,1886.417,928.96,2181116,928.97,2181207,0.3,0.5%,1777
2233,28.8347334664,-29.3727670706,1891.526,982.02,2182098,982.04,2182189,0.3,0.5%,1778
2234,28.8313304990,-29.3654985537,1927.973,870.77,2182968.8,871.53,2183060.6,2.4,4.2%,1781
2235,28.8224707608,-29.3683997332,1889.762,918.36,2183887.2,919.15,2183979.7,2.4,4.2%,1782
2236,28.8136366831,-29.3706245017,1894.036,892.45,2184779.6,892.46,2184872.2,0.3,0.5%,1784
2237,28.8136650199,-29.3618190273,1892.988,976.02,2185755.6,976.02,2185848.2,0.1,0.1%,1785
2238,28.8133493932,-29.3534202237,1892.31,931.44,2186687.1,931.44,2186779.6,0.0,0.1%,1786
2239,28.8095480051,-29.3456839370,1902.884,933.59,2187620.7,933.65,2187713.3,0.6,1.1%,1788
2240,28.8172189882,-29.3413224195,1899.32,888.08,2188508.7,888.09,2188601.4,0.2,0.4%,1789
2241,28.8271592026,-29.3389687043,1898.329,1000,2189508.8,1000,2189601.4,0.1,0.1%,1789
2242,28.8339036719,-29.3325998291,1905.665,963.03,2190471.8,963.05,2190564.4,0.4,0.8%,1791
2243,28.8265945754,-29.3287101922,1905.818,830.57,2191302.4,830.57,2191395,0.0,0.0%,1793
2244,28.8256681314,-29.3228665981,1904.427,653.93,2191956.3,653.93,2192048.9,0.1,0.2%,1795
2245,28.8350875277,-29.3204728859,1915.036,952.65,2192908.9,952.71,2193001.7,0.6,1.1%,1798
2246,28.8350020631,-29.3118991742,1919.967,950.36,2193859.3,950.37,2193952,0.3,0.5%,1799
2247,28.8363327165,-29.3038229934,1911.006,904.46,2194763.8,904.5,2194856.5,0.6,1.0%,1801
2248,28.8442396303,-29.3071294168,1912.985,851.11,2195614.9,851.11,2195707.6,0.1,0.2%,1803
2249,28.8488461825,-29.3151975401,1919.097,1000,2196614.9,1000,2196707.7,0.4,0.6%,1803
2250,28.8574875347,-29.3196993027,1932.048,976.53,2197591.4,976.61,2197684.3,0.8,1.3%,1805
2251,28.8620330388,-29.3145495650,1927.464,721.65,2198313,721.67,2198405.9,0.4,0.6%,1807
2252,28.8587488131,-29.3066593080,1934.707,930.94,2199244,930.97,2199336.9,0.4,0.8%,1808
2253,28.8649400515,-29.2998292194,1937.819,966.92,2200210.9,966.92,2200303.8,0.2,0.3%,1809
2254,28.8676034095,-29.2939847003,1953.046,697.58,2200908.5,697.75,2201001.6,1.3,2.2%,1811
2255,28.8597683634,-29.2984167679,1942.071,906,2201814.5,906.07,2201907.6,0.7,1.2%,1814
2256,28.8625787363,-29.2909035174,1948.014,876.4,2202690.9,876.42,2202784.1,0.4,0.7%,1815
2257,28.8685999934,-29.2836856298,1940.191,991.14,2203682,991.18,2203775.2,0.5,0.8%,1816
2258,28.8778589205,-29.2807026842,1937.44,958.55,2204640.6,958.55,2204733.8,0.2,0.3%,1817
2259,28.8879707180,-29.2820855628,1947.846,994.49,2205635.1,994.54,2205728.3,0.6,1.0%,1818
2260,28.8965095005,-29.2858447221,1954.561,928.47,2206563.5,928.49,2206656.8,0.4,0.7%,1819
2261,28.9023471185,-29.2928342841,1960.236,960.18,2207523.7,960.19,2207617,0.3,0.6%,1820
2262,28.9094884399,-29.2881256949,1973.357,868.25,2208392,868.35,2208485.4,0.9,1.5%,1822
2263,28.9153209842,-29.2817015519,1988.841,910.07,2209302,910.2,2209395.6,1.0,1.7%,1823
2264,28.9245737605,-29.2790862566,2135.29,944.71,2210246.7,955.99,2210351.6,8.8,15.5%,1824
2265,28.9253243775,-29.2855788001,1969.254,723.32,2210970.1,742.14,2211093.7,12.9,23.0%,1827
2266,28.9166246394,-29.2877735181,1973.078,879.65,2211849.7,879.66,2211973.4,0.2,0.4%,1829
2267,28.9244851657,-29.2929835797,1997.632,957.52,2212807.2,957.83,2212931.2,1.5,2.6%,1830
2268,28.9282229653,-29.3004926610,1985.017,908.09,2213715.3,908.18,2213839.4,0.8,1.4%,1832
2269,28.9212933816,-29.3068860174,1979.391,977.45,2214692.8,977.47,2214816.8,0.3,0.6%,1834
2270,28.9284254724,-29.3108770020,1992.98,822.04,2215514.8,822.15,2215639,0.9,1.7%,1835
2271,28.9386117126,-29.3117479117,1992.413,994.24,2216509,994.24,2216633.2,0.0,0.1%,1836
2272,28.9489019558,-29.3119879055,1989.833,1000,2217509,1000,2217633.2,0.1,0.3%,1836
2273,28.9577306971,-29.3093267653,1990.704,906.98,2218416,906.98,2218540.2,0.1,0.1%,1838
2274,28.9636818804,-29.3020280509,2011.061,994.36,2219410.4,994.57,2219534.8,1.2,2.0%,1839
2275,28.9685662324,-29.2940866535,2003.485,1000,2220410.4,1000,2220534.8,0.4,0.8%,1839
2276,28.9772410195,-29.2963528546,1999.712,879.48,2221289.9,879.49,2221414.3,0.2,0.4%,1842
2277,28.9875333227,-29.2963763427,2005.646,1000,2222289.9,1000,2222414.3,0.3,0.6%,1842
2278,28.9978256258,-29.2963998308,2018.723,1000,2223289.9,1000.1,2223414.4,0.7,1.3%,1843
2279,28.9961148520,-29.2904862573,2017.756,676.21,2223966.1,676.21,2224090.6,0.1,0.1%,1844
2280,28.9994592806,-29.2854900835,2032.336,642.09,2224608.2,642.25,2224732.9,1.3,2.3%,1846
2281,29.0095287687,-29.2838582309,2027.98,995.04,2225603.2,995.05,2225727.9,0.3,0.4%,1847
2282,29.0171745273,-29.2888858814,2024.834,928.71,2226531.9,928.71,2226656.6,0.2,0.3%,1849
2283,29.0224281912,-29.2838812230,2027.934,753.87,2227285.8,753.87,2227410.5,0.2,0.4%,1851
2284,29.0223858861,-29.2748593181,2030.748,1000,2228285.8,1000,2228410.5,0.2,0.3%,1851
2285,29.0158457442,-29.2698672828,2047.209,842.69,2229128.5,842.85,2229253.4,1.1,2.0%,1854
2286,29.0168741738,-29.2618476989,2033.516,894.49,2230023,894.6,2230148,0.9,1.5%,1855
2287,29.0237384466,-29.2555921308,2053.597,962.23,2230985.2,962.44,2231110.4,1.2,2.1%,1857
2288,29.0267828913,-29.2620009985,2039.296,769.53,2231754.7,769.66,2231880.1,1.1,1.9%,1859
2289,29.0347132236,-29.2629844016,2038.038,778.43,2232533.2,778.43,2232658.5,0.1,0.2%,1862
2290,29.0357006332,-29.2544563326,2048.383,950.11,2233483.3,950.17,2233608.7,0.6,1.1%,1863
2291,29.0339205769,-29.2455971337,2064.324,997.08,2234480.3,997.21,2234605.9,0.9,1.6%,1864
2292,29.0300905872,-29.2375446247,2061.769,967.08,2235447.4,967.08,2235572.9,0.2,0.3%,1865
2293,29.0221340419,-29.2318267743,2079.501,999.99,2236447.4,1000.2,2236573.1,1.0,1.8%,1865
2294,29.0182882611,-29.2249901913,2077.687,844.99,2237292.4,844.99,2237418.1,0.1,0.2%,1867
2295,29.0281461112,-29.2255394920,2096.425,960.38,2238252.8,960.56,2238378.7,1.1,2.0%,1868
2296,29.0299290432,-29.2180037353,2098.615,853.06,2239105.9,853.06,2239231.7,0.1,0.3%,1870
2297,29.0244410370,-29.2103736465,2101.968,1000,2240105.9,1000,2240231.7,0.2,0.3%,1870
2298,29.0266163485,-29.2016770584,2115.488,986.86,2241092.7,986.95,2241218.7,0.8,1.4%,1871
2299,29.0281102444,-29.1928545188,2125.241,988.62,2242081.3,988.66,2242207.3,0.6,1.0%,1872
2300,29.0236023892,-29.1869105094,2124.809,791.38,2242872.7,791.38,2242998.7,0.0,0.1%,1874
2301,29.0179698789,-29.1810121369,2142.577,852.97,2243725.7,853.15,2243851.9,1.2,2.1%,1876
2302,29.0210923356,-29.1738230182,2155.907,852.76,2244578.4,852.86,2244704.7,0.9,1.6%,1878
2303,29.0279835619,-29.1679990345,2161.714,930.64,2245509.1,930.66,2245635.4,0.4,0.6%,1880
2304,29.0284775344,-29.1593441177,2177.007,960.5,2246469.6,960.62,2246596,0.9,1.6%,1881
2305,29.0346979518,-29.1526748646,2198.824,955.35,2247424.9,955.6,2247551.6,1.3,2.3%,1883
2306,29.0415878559,-29.1460193606,2197.723,996.79,2248421.7,996.79,2248548.4,0.1,0.1%,1884
2307,29.0452774443,-29.1383405435,2207.69,923.73,2249345.4,923.78,2249472.2,0.6,1.1%,1885
2308,29.0419354536,-29.1315228020,2230.386,822.68,2250168.1,822.99,2250295.2,1.6,2.8%,1887
2309,29.0497280276,-29.1259255016,2233.814,979.79,2251147.9,979.8,2251275,0.2,0.3%,1888
2310,29.0559943145,-29.1201898648,2239.372,880.95,2252028.9,880.97,2252155.9,0.4,0.6%,1889
2311,29.0513788293,-29.1159137588,2256.121,653.01,2252681.9,653.23,2252809.2,1.5,2.6%,1892
2312,29.0606935590,-29.1133037863,2257.231,951.65,2253633.5,951.65,2253760.8,0.1,0.1%,1893
2313,29.0669029705,-29.1101827381,2261.088,696.38,2254329.9,696.39,2254457.2,0.3,0.6%,1895
2314,29.0675786178,-29.1013006014,2290.994,986.67,2255316.6,987.12,2255444.3,1.7,3.0%,1897
2315,29.0603657074,-29.1033285541,2275.633,737.23,2256053.8,737.39,2256181.7,1.2,2.1%,1899
2316,29.0589132602,-29.0968566595,2295.411,731.13,2256784.9,731.4,2256913.1,1.5,2.7%,1900
2317,29.0640555341,-29.0896946075,2297.566,938.49,2257723.4,938.49,2257851.6,0.1,0.2%,1902
2318,29.0708375193,-29.0845369414,2302.604,873.36,2258596.8,873.38,2258725,0.3,0.6%,1903
2319,29.0738231987,-29.0760757044,2308.845,981.84,2259578.6,981.86,2259706.8,0.4,0.6%,1905
2320,29.0759870909,-29.0687235346,2308.769,841.69,2260420.3,841.69,2260548.5,0.0,0.0%,1908
2321,29.0670360614,-29.0643010100,2324.641,1000,2261420.3,1000.1,2261548.7,0.9,1.6%,1908
2322,29.0622956032,-29.0567453991,2337.667,956.25,2262376.5,956.34,2262505,0.8,1.4%,1909
2323,29.0575552565,-29.0489584510,2351.258,978.79,2263355.3,978.89,2263483.9,0.8,1.4%,1910
2324,29.0506113852,-29.0424413868,2376.821,989.52,2264344.9,989.85,2264473.7,1.5,2.6%,1911
2325,29.0528023871,-29.0339827220,2383.413,961.51,2265306.4,961.53,2265435.3,0.4,0.7%,1913
2326,29.0460056852,-29.0286646316,2415.312,886.43,2266192.8,887.01,2266322.3,2.1,3.6%,1914
2327,29.0449910767,-29.0202860155,2421.816,933.9,2267126.7,933.92,2267256.2,0.4,0.7%,1916
2328,29.0378684354,-29.0139155914,2469.77,989.97,2268116.7,991.13,2268247.3,2.8,4.8%,1917
2329,29.0336076267,-29.0068707747,2522.208,884.31,2269001,885.87,2269133.2,3.4,5.9%,1919
2330,29.0413397092,-29.0023332544,2507.413,905.81,2269906.8,905.93,2270039.1,0.9,1.6%,1922
2331,29.0384586703,-28.9937199319,2560.451,995.08,2270901.9,996.5,2271035.6,3.1,5.3%,1923
2332,29.0374497610,-28.9849944807,2604.641,972.08,2271874,973.08,2272008.7,2.6,4.5%,1924
2333,29.0393319323,-28.9761251814,2604.771,1000,2272874,1000,2273008.7,0.0,0.0%,1924
2334,29.0355381950,-28.9683410055,2623.93,938.66,2273812.6,938.85,2273947.5,1.2,2.0%,1926
2335,29.0327025209,-28.9596701219,2640.406,1000,2274812.6,1000.1,2274947.7,0.9,1.6%,1926
2336,29.0298668469,-28.9509992382,2663.641,1000,2275812.6,1000.3,2275948,1.3,2.3%,1926
2337,29.0278142182,-28.9421860681,2701.283,997.09,2276809.7,997.8,2276945.8,2.2,3.8%,1927
2338,29.0281659740,-28.9332435463,2741.664,991.74,2277801.4,992.56,2277938.3,2.3,4.1%,1928
2339,29.0301343715,-28.9244774944,2790.2,990.36,2278791.8,991.55,2278929.9,2.8,4.9%,1929
2340,29.0341740309,-28.9162734328,2819.494,990.95,2279782.8,991.39,2279921.2,1.7,3.0%,1930
